file_path,label
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image737.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image738.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image735.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image751.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image749 (1).jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image747 (1).jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image750.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image755.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image752 (1).jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image747.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image743.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image741.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image748 (1).jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image752.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image740.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image744.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image753.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image746.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image749.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image745.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image748.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image756.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image754.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image757.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image742.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image768.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image773.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image761.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image774.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image763.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image765.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image758.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image767.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image771.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image762.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image772.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image770.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image760.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image766.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image759.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image769.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image764.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image775.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image781.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image787.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image782.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image779.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image790.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image786.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image791.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image780.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image776.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image788.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image784.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image783.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image789.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image778.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image785.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image777.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image806.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image795.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image807.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image796.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image800.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image808.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image803.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image792.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image799.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image805.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image794.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image793.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image802.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image797.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image801.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image798.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image804.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image815.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image813.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image814.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image819.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image822.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image810.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image818.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image811.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image809.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image820.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image812.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image816.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image817.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image823.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image824.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image821.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image834.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image838.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image827.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image832.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image842.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image840.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image830.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image839.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image825.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image828.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image833.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image835.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image836.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image831.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image837.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image829.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image841.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image826.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image857.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image854.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image843.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image849.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image848.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image845.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image861.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image856.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image853.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image855.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image844.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image859.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image851.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image847.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image860.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image852.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image858.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image850.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image846.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image880.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image878.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image864.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image879.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image876.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image863.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image873.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image867.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image869.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image870.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image862.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image872.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image874.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image865.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image868.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image866.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image877.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image871.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image875.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image889.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image887.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image890.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image884.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image881.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image892.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image885.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image882.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image886.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image891.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image883.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image888.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image893.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image900.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image908.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image909.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image910.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image897.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image903.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image901.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image906.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image904.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image902.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image894.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image898.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image895.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image899.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image907.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image905.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image896.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image921.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image915.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image912.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image923.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image916.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image913.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image926.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image925.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image917.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image914.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image911.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image920.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image924.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image918.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image922.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image919.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image929.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image928.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image930.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image927.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image932.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image933.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image931.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image934.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image939.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image940.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image936.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image938.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image935.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image937.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image948.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image947.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image946.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image941.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image945.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image944.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image943.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image942.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image951.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image950.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image953.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image956.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image957.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image949.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image954.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image955.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image952.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image961.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image967.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image960.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image964.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image959.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image966.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image965.jpg,Brown Spot
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image962.jpg,Brown Spot
