image_path,label,label_name,set_type
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image636.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease403.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image344.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1129.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image346.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image287.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image128.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf338.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf390.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image339.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image208.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng123.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1633.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf773.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1186.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image095.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image857.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image520.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease599.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image025.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image562.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease472.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot172.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image233.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf963.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease071.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease277.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf691.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image345.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot046.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1091.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1228.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf990.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image068.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease587.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1274.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image419.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot217.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image180.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image331.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf640.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image071.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1094.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image446.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1194.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image228.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image483.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1245.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf064.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image582.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image089.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1034.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease145.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf305.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image247.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1610.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng059.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot398.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image125.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image086.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot054.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease128.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot014.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease313.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot134.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1704.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1416.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease657.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease566.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image212.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image099.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf442.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut111.jpg,8,smut,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image149.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image411.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image241.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng155.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1648.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut174.jpg,8,smut,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot593.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1117.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image180.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease295.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1340.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image027.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng205.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf157.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image232.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image233.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image349.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image043.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot284.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1337.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image141.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image339.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image337.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image798.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng032.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1030.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease085.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image237.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot061.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease062.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot204.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot643.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image231.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf268.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image019.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf292.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease507.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease610.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image207.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image114.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease116.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1455.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot301.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image809.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease376.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf068.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1710.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot596.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image304.jpg,2,BrownRust,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image553.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image587.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease502.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf260.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf071.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut261.jpg,8,smut,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image315.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot629.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease042.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease209.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1095.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1395.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1406.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease111.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image123.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1409.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf866.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image619.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1193.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1197.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf049.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image593.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1567.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image374.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1111.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1422.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image154.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot395.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot374.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng240.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image886.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1051.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf650.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image898.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease527.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf331.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf452.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf642.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image590.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image840.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image009.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1178.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image275.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut314.jpg,8,smut,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image094.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot279.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf613.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image905.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1026.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1093.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot616.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot549.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf122.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng246.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf964.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng146.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image314.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1161.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image323.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf053.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease285.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf153.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf185.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image051.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot407.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut226.jpg,8,smut,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image068.jpg,3,Grassy shoot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image607.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut229.jpg,8,smut,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1013.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf088.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf852.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng048.jpg,4,Pokkah Boeng,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image230.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image346.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1715.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf164.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease482.jpg,6,Viral Disease,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf577.jpg,7,Yellow Leaf,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image192.jpg,0,Banded Chlorosis,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image154.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1101.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot092.jpg,5,Sett Rot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image722.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1446.jpg,1,Brown Spot,train
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1602.jpg,1,Brown Spot,train
